timestamp,sender,message,contact
2022-10-17 00:19:00,sehersha,yea,WhatsApp Chat with sehersha
2022-10-17 00:19:00,Ayush,nice,WhatsApp Chat with sehersha
2022-10-17 00:19:00,sehersha,uh huh,WhatsApp Chat with sehersha
2022-10-17 00:21:00,Ayush,I know exactly the reason you added bad habit,WhatsApp Chat with sehersha
2022-10-17 00:22:00,sehersha,I MEAN,WhatsApp Chat with sehersha
2022-10-17 00:22:00,sehersha,I DIDN'T,WhatsApp Chat with sehersha
2022-10-17 00:22:00,sehersha,SO,WhatsApp Chat with sehersha
2022-10-17 00:22:00,sehersha,MAKES SENSE,WhatsApp Chat with sehersha
2022-10-17 00:22:00,sehersha,I KNOW,WhatsApp Chat with sehersha
2022-10-17 00:22:00,Ayush,I WISH WE WEREN'T GOOD FRIENDS,WhatsApp Chat with sehersha
2022-10-17 00:22:00,sehersha,WHY,WhatsApp Chat with sehersha
2022-10-17 00:23:00,Ayush,Not explaining,WhatsApp Chat with sehersha
2022-10-17 00:24:00,Ayush,<Media omitted>,WhatsApp Chat with sehersha
2022-10-17 00:24:00,Ayush,Sobbing,WhatsApp Chat with sehersha
2022-10-17 00:24:00,sehersha,you did leave me,WhatsApp Chat with sehersha
2022-10-17 00:25:00,Ayush,Ladne se pyaar badhtay,WhatsApp Chat with sehersha
2022-10-17 00:25:00,Ayush,The situation demanded,WhatsApp Chat with sehersha
2022-10-17 00:26:00,sehersha,ha kya,WhatsApp Chat with sehersha
2022-10-17 00:27:00,Ayush,Platonically,WhatsApp Chat with sehersha
2022-10-17 00:27:00,Ayush,I love you more than anyone right now,WhatsApp Chat with sehersha
2022-10-17 00:27:00,sehersha,ayush,WhatsApp Chat with sehersha
2022-10-17 00:27:00,sehersha,tera toh definitely kam hua,WhatsApp Chat with sehersha
2022-10-17 00:27:00,Ayush,Hanji,WhatsApp Chat with sehersha
2022-10-17 00:28:00,sehersha,i love you more than anyone right now,WhatsApp Chat with sehersha
2022-10-17 00:28:00,Ayush,sehersha,WhatsApp Chat with sehersha
2022-10-17 00:28:00,sehersha,gonna call aadil,WhatsApp Chat with sehersha
2022-10-17 00:28:00,Ayush,no platonically,WhatsApp Chat with sehersha
2022-10-17 00:28:00,Ayush,Abhi?,WhatsApp Chat with sehersha
2022-10-17 00:29:00,Ayush,Ok,WhatsApp Chat with sehersha
2022-10-17 00:29:00,sehersha,gonna text him first,WhatsApp Chat with sehersha
2022-10-17 00:29:00,sehersha,net's on,WhatsApp Chat with sehersha
2022-10-17 00:29:00,sehersha,so why not,WhatsApp Chat with sehersha
2022-10-17 00:29:00,Ayush,Meko bhi,WhatsApp Chat with sehersha
2022-10-17 00:29:00,sehersha,yea he's probably sleeping,WhatsApp Chat with sehersha
2022-10-17 00:29:00,Ayush,Add kar,WhatsApp Chat with sehersha
2022-10-17 00:30:00,sehersha,omg,WhatsApp Chat with sehersha
2022-10-17 00:30:00,sehersha,go to sleep,WhatsApp Chat with sehersha
2022-10-17 00:30:00,sehersha,nothing,WhatsApp Chat with sehersha
2022-10-17 00:30:00,Ayush,Okay,WhatsApp Chat with sehersha
2022-10-17 00:30:00,Ayush,aw,WhatsApp Chat with sehersha
2022-10-17 00:30:00,sehersha,im sleeping,WhatsApp Chat with sehersha
2022-10-17 00:30:00,sehersha,nevermind,WhatsApp Chat with sehersha
2022-10-17 00:30:00,sehersha,he's not answering,WhatsApp Chat with sehersha
2022-10-17 00:31:00,Ayush,When the man shouts,WhatsApp Chat with sehersha
2022-10-17 00:31:00,Ayush,You've heard that story right,WhatsApp Chat with sehersha
2022-10-17 00:31:00,sehersha,fuck this is fun,WhatsApp Chat with sehersha
2022-10-17 00:31:00,sehersha,gonna do it a million times,WhatsApp Chat with sehersha
2022-10-17 00:31:00,Ayush,I'M NOT SLEEPING,WhatsApp Chat with sehersha
2022-10-17 00:31:00,Ayush,TELL ME,WhatsApp Chat with sehersha
2022-10-17 00:31:00,Ayush,YOU,WhatsApp Chat with sehersha
2022-10-17 00:31:00,sehersha,i was kidding,WhatsApp Chat with sehersha
2022-10-17 00:32:00,sehersha,wolf,WhatsApp Chat with sehersha
2022-10-17 00:32:00,Ayush,Yeah,WhatsApp Chat with sehersha
2022-10-17 00:32:00,Ayush,I hate you,WhatsApp Chat with sehersha
2022-10-17 00:33:00,Ayush,oh right,WhatsApp Chat with sehersha
2022-10-17 00:33:00,Ayush,RIGHT,WhatsApp Chat with sehersha
2022-10-17 00:33:00,sehersha,IT'S A PROCESS,WhatsApp Chat with sehersha
2022-10-17 00:33:00,sehersha,STFU,WhatsApp Chat with sehersha
2022-10-17 00:33:00,Ayush,You added like 2,WhatsApp Chat with sehersha
2022-10-17 00:33:00,Ayush,I told you to add songs,WhatsApp Chat with sehersha
2022-10-17 00:34:00,sehersha,bye,WhatsApp Chat with sehersha
2022-10-17 00:35:00,Ayush,bbye,WhatsApp Chat with sehersha
2022-10-17 00:39:00,sehersha,ayush,WhatsApp Chat with sehersha
2022-10-17 08:07:00,sehersha,closest to squints eyes i guess,WhatsApp Chat with sehersha
2022-10-17 08:08:00,Ayush,wait let me help you,WhatsApp Chat with sehersha
2022-10-17 08:08:00,Ayush,Hold on,WhatsApp Chat with sehersha
2022-10-17 08:08:00,sehersha,it's 8:08 in the morning,WhatsApp Chat with sehersha
2022-10-17 08:08:00,sehersha,just sleep,WhatsApp Chat with sehersha
2022-10-17 08:09:00,sehersha,wow,WhatsApp Chat with sehersha
2022-10-17 08:09:00,sehersha,it's just cruel,WhatsApp Chat with sehersha
2022-10-17 08:09:00,sehersha,would you do that,WhatsApp Chat with sehersha
2022-10-17 08:09:00,sehersha,no,WhatsApp Chat with sehersha
2022-10-17 08:09:00,Ayush,I promised myself to not sleep more than 6 hours on weekdays,WhatsApp Chat with sehersha
2022-10-17 08:09:00,Ayush,I can't,WhatsApp Chat with sehersha
2022-10-17 08:09:00,sehersha,what why,WhatsApp Chat with sehersha
2022-10-17 08:10:00,Ayush,I have some like goals,WhatsApp Chat with sehersha
2022-10-17 08:10:00,Ayush,To complete,WhatsApp Chat with sehersha
2022-10-17 08:10:00,Ayush,Before the year ends,WhatsApp Chat with sehersha
2022-10-17 08:11:00,sehersha,v ambitious,WhatsApp Chat with sehersha
2022-10-17 08:11:00,Ayush,ik,WhatsApp Chat with sehersha
2022-10-17 08:11:00,Ayush,But yea,WhatsApp Chat with sehersha
2022-10-17 08:12:00,Ayush,what,WhatsApp Chat with sehersha
2022-10-17 08:12:00,sehersha,find,WhatsApp Chat with sehersha
2022-10-17 08:13:00,Ayush,<Media omitted>,WhatsApp Chat with sehersha
2022-10-17 08:13:00,sehersha,fine*,WhatsApp Chat with sehersha
2022-10-17 08:13:00,Ayush,yea,WhatsApp Chat with sehersha
2022-10-17 08:13:00,sehersha,wtf,WhatsApp Chat with sehersha
2022-10-17 08:14:00,Ayush,uh,WhatsApp Chat with sehersha
2022-10-17 08:14:00,Ayush,Squints eyes,WhatsApp Chat with sehersha
2022-10-17 08:15:00,Ayush,you're welcome,WhatsApp Chat with sehersha
2022-10-17 08:57:00,Ayush,Idk why,WhatsApp Chat with sehersha
2022-10-17 08:57:00,Ayush,Gives me your vibes ekdum,WhatsApp Chat with sehersha
2022-10-17 08:57:00,Ayush,overthinking by Sophie pecora,WhatsApp Chat with sehersha
2022-10-17 08:58:00,sehersha,is it a song?,WhatsApp Chat with sehersha
2022-10-17 08:58:00,Ayush,Yea,WhatsApp Chat with sehersha
2022-10-17 08:58:00,sehersha,not listening to it,WhatsApp Chat with sehersha
2022-10-17 08:58:00,Ayush,It's actually a son,WhatsApp Chat with sehersha
2022-10-17 08:58:00,Ayush,With sur,WhatsApp Chat with sehersha
2022-10-17 08:58:00,Ayush,Song,WhatsApp Chat with sehersha
2022-10-17 08:58:00,Ayush,*,WhatsApp Chat with sehersha
2022-10-17 08:59:00,sehersha,acha,WhatsApp Chat with sehersha
2022-10-17 20:56:00,Ayush,Did I annoy you too much today,WhatsApp Chat with sehersha
2022-10-17 20:58:00,sehersha,no,WhatsApp Chat with sehersha
2022-10-17 20:58:00,Ayush,okay,WhatsApp Chat with sehersha
2022-10-17 21:06:00,sehersha,why,WhatsApp Chat with sehersha
2022-10-17 21:07:00,Ayush,patanai,WhatsApp Chat with sehersha
2022-10-17 21:08:00,Ayush,Ehh,WhatsApp Chat with sehersha
2022-10-17 21:08:00,Ayush,"You deserved it, you called me a chick",WhatsApp Chat with sehersha
2022-10-17 21:08:00,Ayush,I thought ki I annoyed you for absolutely no reason,WhatsApp Chat with sehersha
2022-10-17 21:13:00,Ayush,<Media omitted>,WhatsApp Chat with sehersha
2022-10-17 21:17:00,Ayush,<Media omitted>,WhatsApp Chat with sehersha
2022-10-17 21:17:00,Ayush,<Media omitted>,WhatsApp Chat with sehersha
2022-10-17 21:17:00,Ayush,I liked when u talk like that,WhatsApp Chat with sehersha
2022-10-17 21:17:00,Ayush,Like*,WhatsApp Chat with sehersha
2022-10-17 21:18:00,sehersha,lile that matlab,WhatsApp Chat with sehersha
2022-10-17 21:19:00,Ayush,Like,WhatsApp Chat with sehersha
2022-10-17 21:19:00,Ayush,Arey idk,WhatsApp Chat with sehersha
2022-10-17 21:19:00,Ayush,When you type what ur mind says without giving it a second thought,WhatsApp Chat with sehersha
2022-10-17 21:26:00,sehersha,acha,WhatsApp Chat with sehersha
2022-10-17 21:26:00,sehersha,aw,WhatsApp Chat with sehersha
2022-10-17 21:27:00,Ayush,nvm,WhatsApp Chat with sehersha
2022-10-17 21:28:00,sehersha,pch,WhatsApp Chat with sehersha
2022-10-18 10:54:00,Ayush,I can come uss area mai,WhatsApp Chat with sehersha
2022-10-18 10:54:00,Ayush,Are you going to college,WhatsApp Chat with sehersha
2022-10-18 10:59:00,sehersha,not really sure,WhatsApp Chat with sehersha
2022-10-18 11:02:00,sehersha,yaha almost sab jagah waterlogging hai,WhatsApp Chat with sehersha
2022-10-18 11:02:00,Ayush,kahi aur jaana hai?,WhatsApp Chat with sehersha
2022-10-18 11:03:00,Ayush,nanded city aaja,WhatsApp Chat with sehersha
2022-10-18 11:04:00,sehersha,bas,WhatsApp Chat with sehersha
2022-10-18 11:51:00,sehersha,ayush,WhatsApp Chat with sehersha
2022-10-18 11:51:00,sehersha,IM COMING,WhatsApp Chat with sehersha
2022-10-18 11:53:00,Ayush,Same,WhatsApp Chat with sehersha
2022-10-18 19:40:00,sehersha,ayush,WhatsApp Chat with sehersha
2022-10-18 19:46:00,Ayush,where's the lie,WhatsApp Chat with sehersha
2022-10-20 21:32:00,Ayush,[URL],WhatsApp Chat with sehersha
2022-10-20 21:32:00,Ayush,SHAWN MENDES,WhatsApp Chat with sehersha
2022-10-20 21:32:00,Ayush,I love this vid so much,WhatsApp Chat with sehersha
2022-10-20 21:32:00,Ayush,He looks so hot,WhatsApp Chat with sehersha
2022-10-20 21:32:00,Ayush,And his posture is to die for,WhatsApp Chat with sehersha
2022-10-20 23:24:00,Ayush,With Barbie girl song,WhatsApp Chat with sehersha
2022-10-20 23:24:00,sehersha,pcj,WhatsApp Chat with sehersha
2022-10-20 23:24:00,sehersha,<Media omitted>,WhatsApp Chat with sehersha
2022-10-20 23:24:00,Ayush,Gonna put this up,WhatsApp Chat with sehersha
2022-10-20 23:25:00,sehersha,no,WhatsApp Chat with sehersha
2022-10-20 23:25:00,Ayush,as if,WhatsApp Chat with sehersha
2022-10-20 23:25:00,sehersha,<Media omitted>,WhatsApp Chat with sehersha
2022-10-20 23:25:00,sehersha,put this,WhatsApp Chat with sehersha
2022-10-20 23:25:00,Ayush,ok,WhatsApp Chat with sehersha
2022-10-21 17:44:00,sehersha,Missed video call,WhatsApp Chat with sehersha
2022-10-21 22:10:00,Ayush,Take care <3,WhatsApp Chat with sehersha
2022-10-21 22:12:00,Ayush,Are you okay,WhatsApp Chat with sehersha
2022-10-21 22:12:00,Ayush,?,WhatsApp Chat with sehersha
2022-10-21 22:12:00,Ayush,Like bearably okay,WhatsApp Chat with sehersha
2022-10-21 22:15:00,sehersha,yes yes,WhatsApp Chat with sehersha
2022-10-21 22:26:00,Ayush,Pakka?,WhatsApp Chat with sehersha
2022-10-21 22:26:00,Ayush,Medicines liye?,WhatsApp Chat with sehersha
2022-10-21 22:30:00,sehersha,ha,WhatsApp Chat with sehersha
2022-10-21 22:30:00,sehersha,ha,WhatsApp Chat with sehersha
2022-10-21 22:34:00,Ayush,Okay,WhatsApp Chat with sehersha
2022-10-21 22:34:00,Ayush,Soja,WhatsApp Chat with sehersha
2022-10-21 22:46:00,Ayush,Kya karri hai,WhatsApp Chat with sehersha
2022-10-21 22:48:00,Ayush,You don't send me stuff,WhatsApp Chat with sehersha
2022-10-21 22:48:00,sehersha,scroll,WhatsApp Chat with sehersha
2022-10-21 22:48:00,Ayush,right,WhatsApp Chat with sehersha
2022-10-21 22:49:00,sehersha,issogay,WhatsApp Chat with sehersha
2022-10-21 22:49:00,sehersha,and i do,WhatsApp Chat with sehersha
2022-10-21 22:49:00,Ayush,no,WhatsApp Chat with sehersha
2022-10-21 22:49:00,Ayush,You don't,WhatsApp Chat with sehersha
2022-10-21 22:50:00,sehersha,*squints eyes,WhatsApp Chat with sehersha
2022-10-21 22:50:00,Ayush,<Media omitted>,WhatsApp Chat with sehersha
2022-10-21 22:51:00,Ayush,I made you a sticker,WhatsApp Chat with sehersha
2022-10-21 22:51:00,sehersha,squints eyes is this,WhatsApp Chat with sehersha
2022-10-21 22:51:00,sehersha,<Media omitted>,WhatsApp Chat with sehersha
2022-10-21 22:52:00,Ayush,Wtf,WhatsApp Chat with sehersha
2022-10-21 22:52:00,sehersha,YES,WhatsApp Chat with sehersha
2022-10-21 22:52:00,sehersha,YOU'VE BEEN THINKING ABOUT SOMETHING ELSE ONLY,WhatsApp Chat with sehersha
2022-10-21 22:52:00,Ayush,<Media omitted>,WhatsApp Chat with sehersha
2022-10-21 22:52:00,Ayush,Don't blame me,WhatsApp Chat with sehersha
2022-10-21 22:52:00,Ayush,AT ALL,WhatsApp Chat with sehersha
2022-10-21 22:53:00,sehersha,pvjy,WhatsApp Chat with sehersha
2022-10-21 22:54:00,Ayush,<Media omitted>,WhatsApp Chat with sehersha
2022-10-21 22:54:00,Ayush,You're welcome,WhatsApp Chat with sehersha
2022-10-21 22:55:00,Ayush,What,WhatsApp Chat with sehersha
2022-10-21 22:55:00,sehersha,pch,WhatsApp Chat with sehersha
2022-10-21 22:56:00,Ayush,It's so annoying,WhatsApp Chat with sehersha
2022-10-21 22:56:00,Ayush,When you don't speak,WhatsApp Chat with sehersha
2022-10-21 22:58:00,sehersha,im sorry,WhatsApp Chat with sehersha
2022-10-22 12:50:00,Ayush,Wanna listen to songs,WhatsApp Chat with sehersha
2022-10-22 12:52:00,sehersha,no im out,WhatsApp Chat with sehersha
2022-10-22 12:53:00,Ayush,like out as in out out,WhatsApp Chat with sehersha
2022-10-22 12:54:00,sehersha,yes,WhatsApp Chat with sehersha
2022-10-22 12:54:00,sehersha,as in bahar,WhatsApp Chat with sehersha
2022-10-22 12:59:00,Ayush,Oh,WhatsApp Chat with sehersha
2022-10-22 12:59:00,Ayush,Okay,WhatsApp Chat with sehersha
2022-10-22 20:35:00,sehersha,Missed video call,WhatsApp Chat with sehersha
2022-10-23 15:13:00,Ayush,We'll read it together,WhatsApp Chat with sehersha
2022-10-23 15:13:00,Ayush,It starts with us,WhatsApp Chat with sehersha
2022-10-23 15:13:00,Ayush,If you're planning on reading,WhatsApp Chat with sehersha
2022-10-23 15:13:00,Ayush,HII,WhatsApp Chat with sehersha
2022-10-23 15:18:00,sehersha,not planning,WhatsApp Chat with sehersha
2022-10-23 15:21:00,Ayush,okay,WhatsApp Chat with sehersha
2022-10-24 00:02:00,Ayush,Can you text that here,WhatsApp Chat with sehersha
2022-10-24 00:02:00,Ayush,Ran out of data,WhatsApp Chat with sehersha
2022-10-24 00:02:00,sehersha,is it?,WhatsApp Chat with sehersha
2022-10-24 00:02:00,Ayush,I just saw the typing thing,WhatsApp Chat with sehersha
2022-10-24 00:02:00,Ayush,Yeah,WhatsApp Chat with sehersha
2022-10-24 00:03:00,Ayush,Okaay,WhatsApp Chat with sehersha
2022-10-24 00:03:00,sehersha,yes,WhatsApp Chat with sehersha
2022-10-24 00:03:00,Ayush,Is it,WhatsApp Chat with sehersha
2022-10-24 00:03:00,Ayush,You texted,WhatsApp Chat with sehersha
2022-10-24 00:03:00,Ayush,Yes it is,WhatsApp Chat with sehersha
2022-10-24 00:03:00,sehersha,okay,WhatsApp Chat with sehersha
2022-10-24 00:03:00,sehersha,pch,WhatsApp Chat with sehersha
2022-10-24 00:03:00,Ayush,Can't see the message,WhatsApp Chat with sehersha
2022-10-24 00:03:00,Ayush,Ohh,WhatsApp Chat with sehersha
2022-10-24 00:04:00,Ayush,No,WhatsApp Chat with sehersha
2022-10-24 00:04:00,sehersha,like new day new data or whatever,WhatsApp Chat with sehersha
2022-10-24 00:04:00,Ayush,Missing*,WhatsApp Chat with sehersha
2022-10-24 00:04:00,Ayush,yeaah yeah,WhatsApp Chat with sehersha
2022-10-24 00:04:00,Ayush,Didn't get it,WhatsApp Chat with sehersha
2022-10-24 00:04:00,sehersha,don't you get data at12,WhatsApp Chat with sehersha
2022-10-24 00:04:00,Ayush,Miss my wifi sm,WhatsApp Chat with sehersha
2022-10-24 00:05:00,sehersha,oh,WhatsApp Chat with sehersha
2022-10-24 00:06:00,Ayush,Why does WhatsApp still work,WhatsApp Chat with sehersha
2022-10-24 00:06:00,Ayush,Not complaining,WhatsApp Chat with sehersha
2022-10-24 00:09:00,Ayush,For some reason the data will be back at 1:38,WhatsApp Chat with sehersha
2022-10-24 00:09:00,Ayush,So fucking dumb,WhatsApp Chat with sehersha
2022-10-24 00:09:00,sehersha,wow,WhatsApp Chat with sehersha
2022-10-27 18:44:00,sehersha,love that you put double take on the playlist,WhatsApp Chat with sehersha
2022-10-27 18:53:00,Ayush,Love that you still listen to it,WhatsApp Chat with sehersha
2022-10-27 19:06:00,Ayush,"I clearly don't see the ""it's a PROCESS"" you mentioned",WhatsApp Chat with sehersha
2022-10-27 23:29:00,Ayush,Playlist ka pfp dekh,WhatsApp Chat with sehersha
2022-10-27 23:30:00,sehersha,there's no pfp,WhatsApp Chat with sehersha
2022-10-27 23:30:00,sehersha,is that the joke,WhatsApp Chat with sehersha
2022-10-27 23:31:00,Ayush,Huh,WhatsApp Chat with sehersha
2022-10-27 23:31:00,Ayush,Maine change kiya,WhatsApp Chat with sehersha
2022-10-27 23:31:00,sehersha,oh,WhatsApp Chat with sehersha
2022-10-27 23:31:00,sehersha,oh ha,WhatsApp Chat with sehersha
2022-10-27 23:31:00,sehersha,dikha,WhatsApp Chat with sehersha
2022-10-27 23:31:00,Ayush,yes,WhatsApp Chat with sehersha
2022-10-27 23:33:00,Ayush,songs add kar chup chap,WhatsApp Chat with sehersha
2022-10-27 23:35:00,sehersha,pch,WhatsApp Chat with sehersha
2022-10-27 23:35:00,sehersha,so threatening,WhatsApp Chat with sehersha
2022-10-27 23:39:00,Ayush,I thought these emojis would make it sound normal,WhatsApp Chat with sehersha
2022-10-29 13:10:00,sehersha,ayush,WhatsApp Chat with sehersha
2022-10-29 13:10:00,sehersha,you're gonna die,WhatsApp Chat with sehersha
2022-10-29 13:11:00,Ayush,I know,WhatsApp Chat with sehersha
2022-10-29 13:11:00,Ayush,Bahahahaha,WhatsApp Chat with sehersha
2022-10-29 13:11:00,sehersha,it's 1255 pages,WhatsApp Chat with sehersha
2022-10-29 13:11:00,sehersha,i got the book,WhatsApp Chat with sehersha
2022-10-29 13:11:00,sehersha,<Media omitted>,WhatsApp Chat with sehersha
2022-10-29 13:11:00,Ayush,Kya hua,WhatsApp Chat with sehersha
2022-10-29 13:11:00,Ayush,Why,WhatsApp Chat with sehersha
2022-10-29 13:11:00,Ayush,Tune Li?,WhatsApp Chat with sehersha
2022-10-29 13:12:00,Ayush,I completed 500,WhatsApp Chat with sehersha
2022-10-29 13:12:00,Ayush,Ily sm,WhatsApp Chat with sehersha
2022-10-29 13:12:00,sehersha,gonna go cry in the bathroom,WhatsApp Chat with sehersha
2022-10-29 13:12:00,sehersha,what,WhatsApp Chat with sehersha
2022-10-29 13:12:00,Ayush,for buying the book,WhatsApp Chat with sehersha
2022-10-29 13:12:00,Ayush,And registering,WhatsApp Chat with sehersha
2022-10-29 13:12:00,sehersha,um,WhatsApp Chat with sehersha
2022-10-29 13:12:00,Ayush,study dates yayyy,WhatsApp Chat with sehersha
2022-10-29 13:12:00,Ayush,ISTG,WhatsApp Chat with sehersha
2022-10-29 13:13:00,sehersha,you wanna do it today?,WhatsApp Chat with sehersha
2022-10-29 13:15:00,Ayush,sure sure,WhatsApp Chat with sehersha
2022-10-29 13:22:00,Ayush,Should we actually?,WhatsApp Chat with sehersha
2022-10-29 13:34:00,sehersha,yea why not,WhatsApp Chat with sehersha
2022-10-29 13:41:00,Ayush,okay okay,WhatsApp Chat with sehersha
2022-10-29 14:37:00,sehersha,so hot,WhatsApp Chat with sehersha
2022-10-29 14:38:00,Ayush,screenshot liya?,WhatsApp Chat with sehersha
2022-10-29 14:38:00,sehersha,nahi,WhatsApp Chat with sehersha
2022-10-29 14:38:00,Ayush,oh,WhatsApp Chat with sehersha
2022-10-29 14:39:00,Ayush,losing all of the nice photos,WhatsApp Chat with sehersha
2022-10-29 14:39:00,Ayush,We need a pic together aaj,WhatsApp Chat with sehersha
2022-10-29 14:39:00,Ayush,Fr,WhatsApp Chat with sehersha
2022-10-29 14:46:00,sehersha,yes,WhatsApp Chat with sehersha
2022-10-29 14:46:00,sehersha,okay,WhatsApp Chat with sehersha
2022-10-29 14:47:00,Ayush,yes,WhatsApp Chat with sehersha
2022-10-29 14:51:00,Ayush,You deleted this message,WhatsApp Chat with sehersha
2022-10-29 15:33:00,sehersha,what,WhatsApp Chat with sehersha
2022-10-29 15:33:00,Ayush,losers pe dala wahi tha,WhatsApp Chat with sehersha
2022-10-29 15:33:00,sehersha,ok,WhatsApp Chat with sehersha
2022-10-29 19:49:00,sehersha,PHOTO NAHI LIYA,WhatsApp Chat with sehersha
2022-10-29 19:49:00,sehersha,AYUSH,WhatsApp Chat with sehersha
2022-10-29 19:50:00,Ayush,wow,WhatsApp Chat with sehersha
2022-10-29 19:50:00,sehersha,<Media omitted>,WhatsApp Chat with sehersha
2022-10-29 19:50:00,sehersha,bas ye,WhatsApp Chat with sehersha
2022-10-29 19:50:00,Ayush,Vo video tha na,WhatsApp Chat with sehersha
2022-10-29 19:50:00,Ayush,I'll be coming aur ek baar,WhatsApp Chat with sehersha
2022-10-29 19:50:00,Ayush,Gharpe bor hota hai,WhatsApp Chat with sehersha
2022-10-29 19:51:00,Ayush,I couldn't,WhatsApp Chat with sehersha
2022-10-29 19:51:00,sehersha,you could've stayed over at aadil's,WhatsApp Chat with sehersha
2022-10-29 19:51:00,sehersha,okay,WhatsApp Chat with sehersha
2022-10-29 19:52:00,Ayush,gharpe there is some shit going on,WhatsApp Chat with sehersha
2022-10-29 19:52:00,Ayush,To I'm trying not to bother anyone,WhatsApp Chat with sehersha
2022-10-29 19:53:00,sehersha,okay,WhatsApp Chat with sehersha
2022-10-29 20:51:00,Ayush,Mil gayi bus,WhatsApp Chat with sehersha
2022-10-29 20:55:00,sehersha,okay,WhatsApp Chat with sehersha
2022-10-30 16:54:00,sehersha,the first 150 pages is just about SAT,WhatsApp Chat with sehersha
2022-10-30 16:55:00,sehersha,no 200,WhatsApp Chat with sehersha
2022-10-30 19:50:00,Ayush,1000 is still a lot,WhatsApp Chat with sehersha
2022-10-30 19:51:00,Ayush,The practice papers and answer key take up a lot of the pages,WhatsApp Chat with sehersha
2022-10-30 19:51:00,Ayush,The actual study part is not mucj,WhatsApp Chat with sehersha
2022-10-30 20:02:00,sehersha,i started today,WhatsApp Chat with sehersha
2022-10-30 20:08:00,Ayush,yay,WhatsApp Chat with sehersha
2022-11-01 21:49:00,Ayush,Adding it to the playlist,WhatsApp Chat with sehersha
2022-11-01 21:49:00,sehersha,cool,WhatsApp Chat with sehersha
2022-11-01 21:49:00,sehersha,haven't heard ut,WhatsApp Chat with sehersha
2022-11-01 21:49:00,sehersha,but sure,WhatsApp Chat with sehersha
2022-11-01 21:49:00,Ayush,Go right now,WhatsApp Chat with sehersha
2022-11-01 21:50:00,Ayush,And sun,WhatsApp Chat with sehersha
2022-11-01 21:51:00,sehersha,fine,WhatsApp Chat with sehersha
2022-11-01 22:03:00,Ayush,Suna suna,WhatsApp Chat with sehersha
2022-11-01 22:03:00,Ayush,?,WhatsApp Chat with sehersha
2022-11-01 22:06:00,sehersha,nahi,WhatsApp Chat with sehersha
2022-11-01 22:06:00,Ayush,L,WhatsApp Chat with sehersha
2022-11-01 22:06:00,sehersha,main gharwalo ke saath hu,WhatsApp Chat with sehersha
2022-11-01 22:06:00,sehersha,baadme,WhatsApp Chat with sehersha
2022-11-01 22:07:00,Ayush,okay,WhatsApp Chat with sehersha
2022-11-03 01:13:00,Ayush,Meko bola so Rahi hai,WhatsApp Chat with sehersha
2022-11-03 01:13:00,Ayush,Meko bola so Rahi hai,WhatsApp Chat with sehersha
2022-11-03 01:13:00,sehersha,SO HI RAHI HU,WhatsApp Chat with sehersha
2022-11-03 01:13:00,sehersha,SO HI RAHI HU,WhatsApp Chat with sehersha
2022-11-03 01:13:00,Ayush,The tuck in thing was a JOKE,WhatsApp Chat with sehersha
2022-11-03 01:13:00,Ayush,Soja,WhatsApp Chat with sehersha
2022-11-03 01:13:00,Ayush,Fas fas,WhatsApp Chat with sehersha
2022-11-03 01:14:00,sehersha,<Media omitted>,WhatsApp Chat with sehersha
2022-11-03 01:15:00,Ayush,you are such a SPOILED brat,WhatsApp Chat with sehersha
2022-11-03 01:15:00,Ayush,Masti mat kar,WhatsApp Chat with sehersha
2022-11-03 01:16:00,Ayush,Ily bye,WhatsApp Chat with sehersha
2022-11-03 01:16:00,Ayush,soja,WhatsApp Chat with sehersha
2022-11-03 09:06:00,sehersha,ha,WhatsApp Chat with sehersha
2022-11-03 23:41:00,Ayush,Tuition?,WhatsApp Chat with sehersha
2022-11-03 23:45:00,sehersha,yoga,WhatsApp Chat with sehersha
2022-11-03 23:50:00,Ayush,Ohho,WhatsApp Chat with sehersha
2022-11-04 09:17:00,sehersha,kal hai na,WhatsApp Chat with sehersha
2022-11-04 09:47:00,Ayush,yes baby,WhatsApp Chat with sehersha
2022-11-04 10:41:00,Ayush,I thought you exclusively use it for me,WhatsApp Chat with sehersha
2022-11-04 10:41:00,sehersha,pch,WhatsApp Chat with sehersha
2022-11-08 22:53:00,Ayush,WhatsApp ke chats kabtak dikhte hai,WhatsApp Chat with sehersha
2022-11-08 22:53:00,Ayush,Kabtak ke,WhatsApp Chat with sehersha
2022-11-08 22:54:00,sehersha,patanai,WhatsApp Chat with sehersha
2022-11-08 22:54:00,Ayush,Idek se remove karke add kar,WhatsApp Chat with sehersha
2022-11-08 22:56:00,sehersha,kya,WhatsApp Chat with sehersha
2022-11-08 22:56:00,Ayush,pch,WhatsApp Chat with sehersha
2022-11-08 22:56:00,Ayush,Oh god,WhatsApp Chat with sehersha
2022-11-08 22:56:00,sehersha,tujhe,WhatsApp Chat with sehersha
2022-11-08 22:56:00,sehersha,ruk,WhatsApp Chat with sehersha
2022-11-08 22:56:00,sehersha,SAMJHA,WhatsApp Chat with sehersha
2022-11-08 22:56:00,Ayush,DUHH,WhatsApp Chat with sehersha
2022-11-08 22:56:00,sehersha,chup,WhatsApp Chat with sehersha
2022-11-08 22:56:00,sehersha,reh,WhatsApp Chat with sehersha
2022-11-09 10:03:00,sehersha,check which exercises are cancelled for the straight line,WhatsApp Chat with sehersha
